Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Quality_Score
13,15.0223614293065,5.04131094504111,1.04867163996449,5.82829806013856,33,16,9
14,24.7645668290126,4.65271307858278,1.0451125247055,5.41103470826544,26,14,6
19,21.3182670267666,4.85259715508332,1.0352270439602,4.95635830564643,36,9,7
11,22.415091986811,4.6536074599686,1.06775769297749,5.6461125658212,25,10,9
14,15.9507261867359,4.78265574951386,1.03616423065643,5.85726928430847,49,10,7
18,18.2730108314226,4.59840000854659,1.05745921693925,5.92459685164551,42,6,9
15,24.5255818221492,5.46164913491293,1.03689924747599,5.42417008973793,48,7,9
19,16.5647161241873,4.78126359502928,1.05792036368413,5.53448327848511,38,6,7
16,20.160083287131,5.07851345334398,1.07671160176161,5.82704348839092,25,9,8
16,20.1020948635346,4.69999079730343,1.06014859815043,5.27908280249792,45,7,9
13,16.1013714057814,5.31904773476429,1.06345620646397,4.67041709887873,38,19,8
16,21.3506790021925,4.90602367602574,1.06393809803287,5.73059026563469,42,8,7
19,20.2758694799611,4.8401176230841,1.03412082958635,5.89818573846083,57,16,8
13,20.6888518718226,4.5196766413438,1.05224591029281,4.7714399075419,37,12,7
19,18.8566256915993,4.60310730117177,1.06585149601171,4.53390503063944,33,9,6
15,23.9092047003452,5.36182977885071,1.0469706557217,5.45891014508377,38,17,8
14,15.9511539516721,4.63740937215242,1.04631796738076,4.91423295436785,37,17,7
17,21.6414363219531,4.54857484477059,1.03551823567322,4.82511547016169,56,13,6
13,23.6521868487769,5.04524271454219,1.05785942879198,5.3624084475668,39,14,7
14,18.4773151892575,5.02031427468838,1.07068264271472,5.20878066220459,45,6,8
13,24.6306270698972,4.89809171368373,1.0518001863056,5.80149212903686,38,19,9
12,18.1187110547834,5.14853956498186,1.05733508799465,4.84846494902007,33,5,7
16,23.4289787336363,5.40764700029377,1.0428258910939,5.28403045051454,21,6,6
10,15.2037087081203,4.68268513506094,1.03922867751353,5.69635116931214,28,17,9
18,18.0547778897112,4.81361408551692,1.03446537255876,4.67955999335824,56,14,6
10,24.2118115221888,4.73552777400576,1.05252284100081,4.9477994680295,53,9,6
15,15.1452310572712,4.58359275373647,1.04526468713976,5.42340111521697,22,17,7
18,16.0085633382312,4.62623702421976,1.06674806405569,4.72964101201795,42,8,8
18,24.645877757907,5.47091606315965,1.07952108741074,5.032159156941,48,14,9
17,17.8418164322675,4.76412377158627,1.0613779173754,5.44395462099421,38,14,9
16,15.2306232251734,5.15967335905478,1.07865923176844,5.77103659585497,38,14,8
12,23.0264732603836,4.71165887532925,1.06309193990186,5.27509706421225,41,12,7
11,17.1481755254575,4.85573688572047,1.07510702030031,5.68120744269289,58,13,8
18,17.4634808494739,4.7204145550279,1.04747443238665,5.27197489207077,56,12,7
15,19.1621899056722,4.72220605105501,1.04546317038945,5.3094432665781,37,12,8
11,16.9010022759193,5.1024588592688,1.06559631686015,4.6655498112199,59,5,9
19,18.777719791486,5.4366108395314,1.06692225937091,5.53412853796554,48,12,9
10,18.9935458669054,5.14187694141741,1.03073393704839,5.9550172443528,45,18,7
13,24.401057030368,5.25591110277293,1.03160232330109,4.75038561558566,58,17,9
17,21.4357031582897,5.06501915971846,1.03534869478322,5.14813902132022,44,9,7
13,20.6417932619681,4.89681099375769,1.06672681407131,4.99662599490633,51,18,8
11,16.2702345903897,4.97206478351523,1.05533304394407,5.36948408916723,47,11,6
19,24.9708957755585,4.74934255023227,1.06431580365125,4.64099555375262,58,17,6
18,15.9197598484656,5.04076472075136,1.04436271616947,5.47503101203865,40,10,9
10,20.8318122395357,4.95788022650277,1.07353523602168,4.62167612705485,53,7,6
15,16.7303988461198,5.13270616149408,1.03338833601694,4.84637472377539,46,15,6
14,22.9331646164656,4.785883764356,1.05176553382831,4.94044456819708,35,18,6
19,15.1173719065616,4.77659742127316,1.06022005363834,5.56199106089987,46,12,6
17,16.6157461887056,4.64508109494159,1.05965793166954,5.27519121149523,37,17,9
10,16.5546874931101,4.98513713902554,1.07077076978126,5.38406946961603,58,7,7
19,19.8051976137351,5.09662655013874,1.04253703226908,5.32575218179322,45,6,7
19,17.0321360207807,4.81606421603079,1.04054444039561,4.91440653861141,49,5,6
13,24.5374347474761,4.65417415066495,1.04401068023298,4.51019470016319,58,17,9
17,19.9742959913936,5.34874649925562,1.07412139355314,4.81953784264552,37,5,6
18,23.0273000396076,5.28818970469577,1.0369357905166,5.37514839989255,50,6,6
17,21.1422472219451,5.49374419263133,1.03658227164902,4.83359430967416,34,18,8
19,17.2779545041584,4.84583323318833,1.04357193082436,5.82798010524389,59,9,7
15,19.7185388285287,4.82344132842267,1.07720775219483,4.51182968126141,49,12,9
10,22.996661237658,5.45171065209171,1.06130073013398,4.76821893595705,54,11,8
15,16.3372826597379,4.57916361291942,1.07070554638643,5.4558665243517,36,18,9
19,19.4317516823516,5.16946780423222,1.03866717198558,5.86159923968049,36,9,8
16,22.481149989207,5.17447981081135,1.03310161217453,5.32465739049661,45,16,8
11,18.4542254294473,5.33682280049203,1.04240644136978,5.91068989796623,50,16,6
18,19.9061681904821,5.29006255172414,1.07117256683801,4.66750818051534,30,17,9
19,15.1058513233337,4.99433253256373,1.05937943726163,4.67695846551091,43,12,8
13,20.7878816159277,4.99155961053593,1.03076116281848,5.84890011653888,45,5,9
15,20.2726336439589,4.64290812919113,1.05990599150219,5.09551474077045,49,8,7
10,18.3162874244474,5.11076765874216,1.06383049422548,5.2966504689631,21,6,8
14,19.8587664405308,4.71079691368567,1.06966827447047,5.01848721636975,41,14,9
16,20.4261013839185,5.01434279249346,1.07018256581712,4.57408742352706,57,14,7
12,20.805604132477,4.88681105353573,1.03805815793277,5.41364416197925,53,14,7
10,19.663655080974,5.03230080241189,1.05423745126462,5.108974656197,30,18,8
13,21.5936283249169,5.40753521292898,1.07228778497459,5.11554732374253,20,12,8
15,21.4611664169704,4.68169976968788,1.03549201337226,5.28396048745995,21,12,7
10,17.660105215897,4.58737026025,1.07716021329468,5.31228968851208,35,13,6
19,16.461226992134,4.58629129875344,1.06111405308997,5.46945314134251,40,7,7
13,24.3997959702376,5.27235868691317,1.04880906744065,5.58907363757601,55,7,7
12,18.1582198522496,5.23684121768114,1.04445786353557,4.90802295511463,48,17,8
16,22.9263342985959,4.65648098321505,1.04983115764778,5.28768416577903,33,6,9
17,23.7687358208197,4.59803094705465,1.05713902298559,5.49465767754685,30,19,9
16,22.440895339977,5.00697947787186,1.03357250552448,5.04364432898744,27,9,8
10,15.4138883632673,4.50784045051046,1.04558415462247,5.7573021775222,45,14,6
15,23.4011434343485,5.44953618231463,1.06836823005621,5.76866094575317,25,6,9
11,18.7592113826449,4.99210129166722,1.03036924487965,4.70911370048188,30,8,8
14,23.1934882689204,5.29731773899305,1.03403661148959,5.33431842884642,21,18,6
18,22.1535811869948,5.24176471983358,1.03890765868794,5.47932076695524,32,13,9
14,23.304269798052,4.70023763303086,1.04017014015847,4.73337778467626,25,14,7
11,19.8861302874117,5.13751816766024,1.06710122351407,5.90378877251663,39,15,9
12,24.3487197307465,5.17977987706773,1.07818459323101,5.54067212078179,26,16,6
18,23.0971963247075,5.13765486883114,1.05615660990078,5.92082125309043,42,18,9
18,16.9210321344426,5.43162965509159,1.06308397387874,5.79409036395854,49,9,8
16,18.1271049722431,4.66259662133406,1.061999756281,5.7592540646092,51,7,9
10,22.2208945505279,4.82598629575768,1.06736047548562,5.58486519857388,56,13,6
14,20.2668213394264,5.34963409639737,1.06942761882329,5.80218671064993,30,12,9
16,19.905819950672,4.78840605053508,1.03856357349999,5.15604405848506,48,15,6
19,16.4233153113262,5.03834022815451,1.04416407810757,5.03035218739453,24,14,9
16,16.7938412391282,4.55047466077754,1.07918623215945,5.87139337837484,35,16,6
16,20.2172142699861,4.6325479441609,1.06749842817282,4.99444036901275,47,11,6
17,23.2735735872149,5.4900420173585,1.07357887798203,4.50282111948484,57,16,7
17,21.4641659649257,4.70645251237708,1.03214970509872,4.70661743912363,26,19,7
18,16.9643314370755,5.09000455083906,1.04720478983151,5.37638036798472,22,18,9
17,23.5309569064001,5.40019973240568,1.03389320303834,4.71208821742032,39,10,7
10,19.9583996996963,4.97335610758116,1.03600989804964,5.77279389793345,59,11,7
18,19.6637563093225,5.35145146294551,1.07489846376294,4.96698899284849,52,15,9
12,21.4971603818435,4.8593821242039,1.07595987535191,5.061893622685,34,11,6
11,20.2171241781205,4.59438057994833,1.04834069969742,5.61671488160507,59,10,6
18,19.259892108412,4.91224682218274,1.05334748380139,4.62139940455531,28,18,8
10,16.269737840433,5.34920572880286,1.03047604760496,5.83412292296802,35,5,8
18,16.8054247681121,4.76105221424657,1.03869058175281,4.70617672411685,22,8,8
17,16.2901416628837,4.68576140051998,1.0445835250782,5.72257435703008,41,12,9
19,18.397136869865,5.1846986292876,1.04799240559995,4.54881295269016,35,11,7
16,22.2123343294437,4.51079454379259,1.03605412744575,5.77100748090111,26,18,9
11,23.5998920603077,5.01619106639909,1.05356337718493,4.53890625027186,22,19,6
14,24.8507780549217,4.78638806150908,1.05941787839713,4.69784838822528,50,16,9
13,18.1265047008591,5.0501140003222,1.04648385094718,4.67225025055583,43,10,9
13,24.40713195838,4.63926200037941,1.07712002807078,5.35045270819147,22,6,6
10,18.5781774573893,4.64733687239403,1.07682289096155,4.86434660713973,22,15,6
17,17.35920894378,4.87456563188933,1.04880028784723,5.76667994196501,48,18,8
11,21.0020890891483,4.72308551317804,1.03932564940812,4.8126286114135,33,8,7
14,21.902866281577,5.49031579839462,1.0738838075738,4.70598863588102,26,7,8
14,24.7092723870055,5.34798441269529,1.07659479873234,5.21666935144492,57,9,8
19,21.460167485944,4.58957753472072,1.07324364245254,5.47976600371165,21,9,7
16,24.3623721154847,5.06350013455746,1.03232411558724,5.87910703379238,47,16,8
10,18.7557763583569,4.71357468652246,1.03534240480577,4.80956716607559,32,15,7
19,22.0851427445726,4.81368080410431,1.07069203207622,5.03512568172927,56,6,6
19,20.9110654057372,5.09251653962855,1.06947578085874,4.67118421095118,41,8,6
18,21.8115733551434,4.62680710812535,1.07136965616237,5.50733031773113,30,12,9
17,18.6108758151582,4.54875524570637,1.07573530019724,5.22782645075713,23,13,7
12,19.3065223040521,4.76937967972165,1.07325968029686,5.62042302405434,44,5,9
10,20.8404302149037,5.31912518762324,1.0304330609028,5.32656488083612,41,5,8
16,15.363127361785,4.54214575790139,1.04134400671205,5.3741279732453,36,9,6
16,24.5646292775285,5.16548958540769,1.0302073686319,5.03483518901895,51,14,9
12,20.2501101835191,4.60544408288728,1.03361227227861,5.9372238868382,47,18,7
11,24.8500360013101,4.53274823936413,1.04983022524943,5.40153756916557,32,10,9
11,18.1648051155551,4.92376364418533,1.05461103791569,5.17698901093412,32,14,7
13,22.8916798834088,4.56037063808382,1.07878780234,5.02889401380051,33,18,7
13,16.8441374966534,4.73950001637457,1.07231619193294,5.73622622072285,20,11,7
12,24.0701042187989,5.32193099575891,1.06688324148137,5.26163192612003,21,16,8
19,15.4263999184913,5.45666483484521,1.05057276834348,5.78346794787974,55,13,6
15,23.8528359467812,5.22851828206338,1.03765794109816,5.85909822159417,43,5,9
19,16.6274349856045,4.93219898100826,1.03031670265746,5.96436922637441,44,6,9
10,22.3179088496497,5.15632016903487,1.05626892121877,5.69152992443189,53,12,6
13,18.167102978248,5.18188301474518,1.04729521003712,5.92212535560433,42,17,7
12,24.7345009622906,4.77926812304351,1.05168655575318,4.51736260047561,59,8,9
18,19.3683375242062,4.51059858392738,1.04400936990205,4.56027307157187,43,6,7
13,15.4257382822627,4.71650378863037,1.04008984303442,4.70512850177915,37,9,8
15,20.839489760431,4.94776725382868,1.04706507353935,5.38179232326359,20,17,7
18,24.3090063842357,5.44747270298456,1.07627937239506,4.63358915076429,47,11,6
17,20.5974288796196,5.14627756209783,1.03094232575347,5.35349779770174,21,15,8
10,21.4173711090899,5.19663945418762,1.04682145316653,4.92691290011519,58,11,8
13,18.9946888885258,5.04568082758479,1.07863980183879,4.74191628123871,27,9,8
14,20.3946334114565,5.40330418442915,1.07734826968865,5.26966413233591,36,13,6
14,18.4705838259269,4.50708868851039,1.06905999512198,5.10883833952204,40,11,9
11,15.4299326686113,4.64058561362914,1.06573201776242,5.04134203153202,30,14,9
13,18.7411564680382,5.28239666902431,1.03605007150971,5.01097341535571,45,9,9
11,23.9762000007828,4.79785905583621,1.0342155406109,4.73464136124157,26,10,6
19,19.8716536777038,5.28330342372369,1.04993399148953,5.90323240307127,49,13,7
17,16.3612925161479,4.74130648801325,1.06598453592816,5.51603330958576,39,7,8
11,22.6926085472941,4.5287571783215,1.04022806165669,5.48680371698523,34,8,8
10,19.4461752384021,4.60937683804529,1.0587536353647,5.60440682707819,40,17,9
14,21.2742950689151,5.26087355154097,1.07297014990567,5.93760818519107,24,16,8
13,18.1972527383413,5.22767411386371,1.05817417351409,5.50526571642744,50,16,9
10,21.8370738116459,4.75616956825108,1.0302199664274,4.78781940033031,29,11,8
12,24.6268490732428,5.42254083732785,1.05465476256286,4.75981037092356,45,8,9
12,24.965158161553,4.61933701680046,1.04420859344607,4.50670170487514,39,8,7
13,23.4878176038169,5.21592822479023,1.04331746067164,5.67257738350318,32,19,7
11,15.4929379232456,4.67933810777213,1.07912590120707,4.52310749402413,27,15,8
13,19.5269156797776,4.82864645166008,1.06892396403042,5.56206394904347,30,13,7
14,16.2365153350382,4.56426215750793,1.03836207264149,5.40847318553208,25,18,9
11,22.1499010152183,4.80882134209697,1.06218691081463,4.9571410808673,58,10,7
10,24.0662912602196,4.9801704376845,1.057167295417,5.57996151756842,32,8,8
11,20.4335037461298,5.37046093559483,1.05348143342914,5.31455314543431,28,9,7
16,16.7608676638198,4.76675416309508,1.07077393670133,5.57860807619903,58,12,6
19,22.7512305009391,5.13898405349588,1.04870839147997,5.74573571148367,30,6,6
17,19.1236699455368,4.84549371810142,1.07660910833255,5.60090035087317,47,15,6
11,15.6087343442921,5.46665664589086,1.03497031737361,5.95522066208477,53,12,7
16,16.1085972141832,5.22006218760862,1.0546157168559,5.63216429520175,42,13,7
13,18.30673397826,5.17553222328844,1.032020962523,5.51488324043502,45,10,8
10,18.5805709666159,4.85947040688687,1.07251660981588,4.6591712675991,58,7,6
14,20.0808030308098,4.69005631393661,1.05220612882381,5.6791139053457,41,5,6
12,18.8190349014535,5.39069984940638,1.03958969805169,5.36516581406825,24,16,6
10,23.06085184658,5.17908297995308,1.07082116000641,5.86803514261136,58,10,8
15,22.2287243098984,5.48182040255188,1.05526237868703,5.23927112756696,44,8,7
11,23.8386134900049,4.58063836103592,1.03333133253159,5.18830328665805,44,13,6
19,17.80242574958,4.93401269468683,1.07324560752804,5.90152811937615,32,9,7
14,15.9650793473531,4.69246930478272,1.075618063712,5.50432407461435,40,11,9
12,24.0694967443389,4.96022677542028,1.06718773480285,5.18132846244742,41,6,8
15,16.4572673570941,5.1095885037777,1.05565516211651,5.21376100709868,45,9,7
13,19.0774710500865,5.30755377587839,1.03180048694947,5.35855666863782,45,6,8
11,19.5415390485065,4.9835589321393,1.0629199836424,5.92615191761891,46,18,9
15,21.0712632583672,4.91656992673158,1.07781678734239,5.4953164643504,39,18,8
15,17.8366966140237,4.93866935858667,1.03089874375172,4.50769250645747,47,19,7
10,17.2129120276714,5.24979694988349,1.05599606458209,5.64723465105452,33,12,7
16,20.2892946555176,4.67458564817782,1.05092981111038,5.67580062710923,26,18,6
19,15.5192178907051,5.29936942801261,1.07675731490291,4.69417467451574,38,16,9
15,16.6923316819292,5.28649994029387,1.04120976058098,5.31360781329317,53,16,8
16,24.0434569659179,4.56038179068778,1.04768945947834,5.82819999881684,28,8,9
14,16.1586139467655,5.44023479765044,1.04856193495991,4.59243498293291,23,16,8
17,16.0759579813076,5.44177301621062,1.07357095755306,4.99294220079129,24,11,8
11,15.6800995763895,4.77356361824942,1.06944820265526,5.98804885487039,32,8,6
10,24.602713705659,4.50822712478419,1.04909373236342,4.78529673453558,31,19,6
15,17.6244046870803,5.31893873632092,1.04460357151307,5.90878878794653,29,14,7
16,21.3231199044293,4.97476199232724,1.04987167387105,5.46515331503653,21,16,7
10,22.332498048182,5.18158389937225,1.06797911839956,5.25286019300085,31,19,7
17,15.1421478519858,4.87157518432797,1.06127785003352,5.80546851783344,41,19,6
18,15.7714532245153,5.43715185547056,1.04070225095144,4.95184427442572,39,13,9
19,23.5945707252023,5.01087870169251,1.05099091431177,5.29623506419989,57,9,9
11,18.720987550758,4.80490144493055,1.04884061350142,5.698802612587,51,12,7
16,23.319543445163,5.46104105767397,1.03226021186632,5.74627850284082,32,16,7
16,19.3649223990699,4.56143228622874,1.06681172330881,4.74904976788942,58,14,7
14,22.6519150616344,5.45653034758861,1.0383795759217,5.49850336034349,58,12,7
15,22.4256152277985,4.78825884685638,1.07094871059169,5.75639767085029,39,12,8
11,17.1601028722612,4.52510494123439,1.03834796243838,5.20382119142877,55,16,7
19,19.5602958684473,5.01713658618539,1.06296621297734,5.80098740532724,40,11,8
14,16.3819566854828,4.95000096859557,1.06288901924475,4.56395778258438,47,16,6
15,18.5317801821816,5.11108054551982,1.04600632513923,5.91133891448518,23,5,8
14,24.3430067445169,5.48485720914951,1.04059074184934,4.66424935788041,57,11,9
12,21.2471589499439,4.53729333477161,1.05528022151675,4.61842896813416,57,12,9
12,23.6529552883907,5.06336603454314,1.06550482634992,5.09793482656227,20,13,8
10,21.4156049547196,4.60185068695556,1.06908709251627,4.573064528885,46,11,9
18,20.2954848972642,4.6020834742582,1.06542300718837,4.63495341992727,21,6,9
15,22.4373563110068,5.27605930018486,1.05136387274775,5.24179616940062,45,7,8
17,21.4053313454545,4.87291401374708,1.0607850195334,4.56801457678888,56,10,7
18,24.4936570668457,4.5928030161243,1.05644962568683,5.38914415755557,46,18,9
12,16.9536220733378,5.23749811043069,1.05150310613793,5.53112149213385,43,17,6
19,24.3114873050121,4.64987978480392,1.05959548169139,4.643261228902,52,10,8
13,15.260656083122,5.05725182236487,1.05028425411736,5.82708074854887,51,6,8
